时间戳,通道1,通道2,通道3
4121.0,0.689114,-0.455856,0.185324
4122.0,0.693653,-0.467004,0.203813
4123.0,0.698165,-0.478079,0.222229
4124.0,0.70265,-0.489078,0.240567
4125.0,0.707107,-0.5,0.258819
4126.0,0.711536,-0.510843,0.276979
4127.0,0.715936,-0.521605,0.295041
4128.0,0.720309,-0.532285,0.312998
4129.0,0.724653,-0.542881,0.330844
4130.0,0.728969,-0.553392,0.348572
4131.0,0.733255,-0.563814,0.366176
4132.0,0.737513,-0.574148,0.383651
4133.0,0.741742,-0.584391,0.400989
4134.0,0.745941,-0.594542,0.418184
4135.0,0.750111,-0.604599,0.435231
4136.0,0.754251,-0.614561,0.452123
4137.0,0.758362,-0.624425,0.468855
4138.0,0.762443,-0.634191,0.48542
4139.0,0.766493,-0.643857,0.501813
4140.0,0.770513,-0.653421,0.518027
4141.0,0.774503,-0.662881,0.534057
4142.0,0.778462,-0.672238,0.549898
4143.0,0.782391,-0.681488,0.565543
4144.0,0.786288,-0.69063,0.580987
4145.0,0.790155,-0.699663,0.596225
4146.0,0.79399,-0.708586,0.611251
4147.0,0.797794,-0.717397,0.62606
4148.0,0.801567,-0.726095,0.640646
4149.0,0.805308,-0.734678,0.655005
4150.0,0.809017,-0.743145,0.669131
4151.0,0.812694,-0.751494,0.683019
4152.0,0.816339,-0.759725,0.696664
4153.0,0.819952,-0.767836,0.710062
4154.0,0.823533,-0.775826,0.723208
4155.0,0.827081,-0.783693,0.736097
4156.0,0.830596,-0.791437,0.748724
4157.0,0.834078,-0.799055,0.761086
4158.0,0.837528,-0.806548,0.773177
4159.0,0.840945,-0.813913,0.784993
4160.0,0.844328,-0.821149,0.79653
4161.0,0.847678,-0.828256,0.807784
4162.0,0.850994,-0.835232,0.818751
4163.0,0.854277,-0.842076,0.829428
4164.0,0.857527,-0.848787,0.839809
4165.0,0.860742,-0.855364,0.849893
4166.0,0.863923,-0.861806,0.859674
4167.0,0.867071,-0.868112,0.86915
4168.0,0.870184,-0.874281,0.878317
4169.0,0.873262,-0.880312,0.887172
4170.0,0.876307,-0.886204,0.895712
4171.0,0.879316,-0.891955,0.903933
4172.0,0.882291,-0.897566,0.911834
4173.0,0.885231,-0.903036,0.91941
4174.0,0.888136,-0.908362,0.92666
4175.0,0.891007,-0.913545,0.93358
4176.0,0.893841,-0.918584,0.940169
4177.0,0.896641,-0.923478,0.946424
4178.0,0.899405,-0.928226,0.952343
4179.0,0.902134,-0.932828,0.957923
4180.0,0.904827,-0.937282,0.963163
4181.0,0.907484,-0.941588,0.96806
4182.0,0.910106,-0.945746,0.972614
4183.0,0.912692,-0.949754,0.976822
4184.0,0.915241,-0.953612,0.980683
4185.0,0.917755,-0.957319,0.984196
4186.0,0.920232,-0.960876,0.987359
4187.0,0.922673,-0.964281,0.990171
4188.0,0.925077,-0.967533,0.992631
4189.0,0.927445,-0.970633,0.994739
4190.0,0.929776,-0.973579,0.996493
4191.0,0.932071,-0.976371,0.997893
4192.0,0.934329,-0.97901,0.998939
4193.0,0.93655,-0.981494,0.999629
4194.0,0.938734,-0.983823,0.999965
4195.0,0.940881,-0.985996,0.999945
4196.0,0.942991,-0.988014,0.99957
4197.0,0.945063,-0.989876,0.99884
4198.0,0.947098,-0.991581,0.997755
4199.0,0.949096,-0.99313,0.996315
4200.0,0.951057,-0.994522,0.994522
4201.0,0.952979,-0.995757,0.992375
4202.0,0.954865,-0.996835,0.989876
4203.0,0.956712,-0.997755,0.987024
4204.0,0.958522,-0.998518,0.983823
4205.0,0.960294,-0.999123,0.980271
4206.0,0.962028,-0.99957,0.976371
4207.0,0.963724,-0.99986,0.972125
4208.0,0.965382,-0.999991,0.967533
4209.0,0.967001,-0.999965,0.962597
4210.0,0.968583,-0.999781,0.957319
4211.0,0.970127,-0.999439,0.951702
4212.0,0.971632,-0.998939,0.945746
4213.0,0.973099,-0.998281,0.939454
4214.0,0.974527,-0.997466,0.932828
4215.0,0.975917,-0.996493,0.925871
4216.0,0.977268,-0.995363,0.918584
4217.0,0.978581,-0.994075,0.910972
4218.0,0.979855,-0.992631,0.903036
4219.0,0.981091,-0.99103,0.894779
4220.0,0.982287,-0.989272,0.886204
4221.0,0.983445,-0.987359,0.877314
4222.0,0.984564,-0.985289,0.868112
4223.0,0.985645,-0.983064,0.858602
4224.0,0.986686,-0.980683,0.848787
4225.0,0.987688,-0.978148,0.838671
4226.0,0.988652,-0.975458,0.828256
4227.0,0.989576,-0.972614,0.817547
4228.0,0.990461,-0.969616,0.806548
4229.0,0.991308,-0.966466,0.795262
4230.0,0.992115,-0.963163,0.783693
4231.0,0.992883,-0.959707,0.771847
4232.0,0.993611,-0.9561,0.759725
4233.0,0.994301,-0.952343,0.747334
4234.0,0.994951,-0.948434,0.734678
4235.0,0.995562,-0.944376,0.72176
4236.0,0.996134,-0.940169,0.708586
4237.0,0.996666,-0.935814,0.69516
4238.0,0.997159,-0.93131,0.681488
4239.0,0.997613,-0.92666,0.667573
4240.0,0.998027,-0.921863,0.653421
4241.0,0.998402,-0.916921,0.639036
4242.0,0.998737,-0.911834,0.624425
4243.0,0.999033,-0.906603,0.609592
4244.0,0.999289,-0.901228,0.594542
4245.0,0.999507,-0.895712,0.579281
4246.0,0.999684,-0.890054,0.563814
4247.0,0.999822,-0.884255,0.548147
4248.0,0.999921,-0.878317,0.532285
4249.0,0.99998,-0.87224,0.516234
4250.0,1.0,-0.866025,0.5
4251.0,0.99998,-0.859674,0.483588
4252.0,0.999921,-0.853187,0.467004
4253.0,0.999822,-0.846565,0.450254
4254.0,0.999684,-0.839809,0.433345
4255.0,0.999507,-0.832921,0.416281
4256.0,0.999289,-0.825902,0.399069
4257.0,0.999033,-0.818751,0.381716
4258.0,0.998737,-0.811472,0.364227
4259.0,0.998402,-0.804064,0.346608
4260.0,0.998027,-0.79653,0.328867
4261.0,0.997613,-0.78887,0.311008
4262.0,0.997159,-0.781085,0.293039
4263.0,0.996666,-0.773177,0.274966
4264.0,0.996134,-0.765146,0.256795
4265.0,0.995562,-0.756995,0.238533
4266.0,0.994951,-0.748724,0.220187
4267.0,0.994301,-0.740335,0.201762
4268.0,0.993611,-0.73183,0.183265
4269.0,0.992883,-0.723208,0.164703
4270.0,0.992115,-0.714473,0.146083
4271.0,0.991308,-0.705624,0.127411
4272.0,0.990461,-0.696664,0.108693
4273.0,0.989576,-0.687595,0.089937
4274.0,0.988652,-0.678416,0.071149
4275.0,0.987688,-0.669131,0.052336
4276.0,0.986686,-0.659739,0.033504
4277.0,0.985645,-0.650244,0.01466
4278.0,0.984564,-0.640646,-0.004189
4279.0,0.983445,-0.630947,-0.023036
4280.0,0.982287,-0.621148,-0.041876
4281.0,0.981091,-0.611251,-0.0607
4282.0,0.979855,-0.601257,-0.079503
4283.0,0.978581,-0.591169,-0.098278
4284.0,0.977268,-0.580987,-0.117017
4285.0,0.975917,-0.570714,-0.135716
4286.0,0.974527,-0.56035,-0.154366
4287.0,0.973099,-0.549898,-0.172961
4288.0,0.971632,-0.539359,-0.191494
4289.0,0.970127,-0.528735,-0.20996
4290.0,0.968583,-0.518027,-0.228351
4291.0,0.967001,-0.507238,-0.246661
4292.0,0.965382,-0.496368,-0.264883
4293.0,0.963724,-0.48542,-0.283011
4294.0,0.962028,-0.474396,-0.301039
4295.0,0.960294,-0.463296,-0.318959
4296.0,0.958522,-0.452123,-0.336767
4297.0,0.956712,-0.440879,-0.354454
4298.0,0.954865,-0.429566,-0.372016
4299.0,0.952979,-0.418184,-0.389445
4300.0,0.951057,-0.406737,-0.406737
4301.0,0.949096,-0.395225,-0.423883
4302.0,0.947098,-0.383651,-0.440879
4303.0,0.945063,-0.372016,-0.457719
4304.0,0.942991,-0.360322,-0.474396
4305.0,0.940881,-0.348572,-0.490904
4306.0,0.938734,-0.336767,-0.507238
4307.0,0.93655,-0.324908,-0.523391
4308.0,0.934329,-0.312998,-0.539359
4309.0,0.932071,-0.301039,-0.555135
4310.0,0.929776,-0.289032,-0.570714
4311.0,0.927445,-0.276979,-0.58609
4312.0,0.925077,-0.264883,-0.601257
4313.0,0.922673,-0.252745,-0.616211
4314.0,0.920232,-0.240567,-0.630947
4315.0,0.917755,-0.228351,-0.645458
4316.0,0.915241,-0.216099,-0.659739
4317.0,0.912692,-0.203813,-0.673787
4318.0,0.910106,-0.191494,-0.687595
4319.0,0.907484,-0.179146,-0.701158
4320.0,0.904827,-0.166769,-0.714473
4321.0,0.902134,-0.154366,-0.727533
4322.0,0.899405,-0.141938,-0.740335
4323.0,0.896641,-0.129488,-0.752875
4324.0,0.893841,-0.117017,-0.765146
4325.0,0.891007,-0.104528,-0.777146
4326.0,0.888136,-0.092023,-0.78887
4327.0,0.885231,-0.079503,-0.800313
4328.0,0.882291,-0.06697,-0.811472
4329.0,0.879316,-0.054427,-0.822343
4330.0,0.876307,-0.041876,-0.832921
4331.0,0.873262,-0.029317,-0.843204
4332.0,0.870184,-0.016754,-0.853187
4333.0,0.867071,-0.004189,-0.862867
4334.0,0.863923,0.008377,-0.87224
4335.0,0.860742,0.020942,-0.881303
4336.0,0.857527,0.033504,-0.890054
4337.0,0.854277,0.04606,-0.898488
4338.0,0.850994,0.058609,-0.906603
4339.0,0.847678,0.071149,-0.914395
4340.0,0.844328,0.083678,-0.921863
4341.0,0.840945,0.096193,-0.929003
4342.0,0.837528,0.108693,-0.935814
4343.0,0.834078,0.121176,-0.942291
4344.0,0.830596,0.13364,-0.948434
4345.0,0.827081,0.146083,-0.95424
4346.0,0.823533,0.158503,-0.959707
4347.0,0.819952,0.170897,-0.964833
4348.0,0.816339,0.183265,-0.969616
4349.0,0.812694,0.195604,-0.974055
4350.0,0.809017,0.207912,-0.978148
4351.0,0.805308,0.220187,-0.981893
4352.0,0.801567,0.232427,-0.985289
4353.0,0.797794,0.244631,-0.988335
4354.0,0.79399,0.256795,-0.99103
4355.0,0.790155,0.26892,-0.993373
4356.0,0.786288,0.281002,-0.995363
4357.0,0.782391,0.293039,-0.996999
4358.0,0.778462,0.305031,-0.998281
4359.0,0.774503,0.316974,-0.999208
4360.0,0.770513,0.328867,-0.999781
4361.0,0.766493,0.340708,-0.999998
4362.0,0.762443,0.352495,-0.99986
4363.0,0.758362,0.364227,-0.999366
4364.0,0.754251,0.375901,-0.998518
4365.0,0.750111,0.387516,-0.997314
4366.0,0.745941,0.399069,-0.995757
4367.0,0.741742,0.41056,-0.993845
4368.0,0.737513,0.421985,-0.991581
4369.0,0.733255,0.433345,-0.988964
4370.0,0.728969,0.444635,-0.985996
4371.0,0.724653,0.455856,-0.982678
4372.0,0.720309,0.467004,-0.97901
4373.0,0.715936,0.478079,-0.974994
4374.0,0.711536,0.489078,-0.970633
4375.0,0.707107,0.5,-0.965926
4376.0,0.70265,0.510843,-0.960876
4377.0,0.698165,0.521605,-0.955485
4378.0,0.693653,0.532285,-0.949754
4379.0,0.689114,0.542881,-0.943686
4380.0,0.684547,0.553392,-0.937282
4381.0,0.679953,0.563814,-0.930545
4382.0,0.675333,0.574148,-0.923478
4383.0,0.670686,0.584391,-0.916083
4384.0,0.666012,0.594542,-0.908362
4385.0,0.661312,0.604599,-0.900319
4386.0,0.656586,0.614561,-0.891955
4387.0,0.651834,0.624425,-0.883275
4388.0,0.647056,0.634191,-0.874281
4389.0,0.642253,0.643857,-0.864976
4390.0,0.637424,0.653421,-0.855364
4391.0,0.63257,0.662881,-0.845448
4392.0,0.627691,0.672238,-0.835232
4393.0,0.622788,0.681488,-0.824719
4394.0,0.61786,0.69063,-0.813913
4395.0,0.612907,0.699663,-0.802817
4396.0,0.60793,0.708586,-0.791437
4397.0,0.60293,0.717397,-0.779775
4398.0,0.597905,0.726095,-0.767836
4399.0,0.592857,0.734678,-0.755625
4400.0,0.587785,0.743145,-0.743145
4401.0,0.58269,0.751494,-0.730401
4402.0,0.577573,0.759725,-0.717397
4403.0,0.572432,0.767836,-0.704139
4404.0,0.567269,0.775826,-0.69063
4405.0,0.562083,0.783693,-0.676876
4406.0,0.556876,0.791437,-0.662881
4407.0,0.551646,0.799055,-0.648651
4408.0,0.546394,0.806548,-0.634191
4409.0,0.541121,0.813913,-0.619505
4410.0,0.535827,0.821149,-0.604599
4411.0,0.530511,0.828256,-0.589478
4412.0,0.525175,0.835232,-0.574148
4413.0,0.519817,0.842076,-0.558614
4414.0,0.51444,0.848787,-0.542881
4415.0,0.509041,0.855364,-0.526956
4416.0,0.503623,0.861806,-0.510843
4417.0,0.498185,0.868112,-0.494549
4418.0,0.492727,0.874281,-0.478079
4419.0,0.48725,0.880312,-0.461439
4420.0,0.481754,0.886204,-0.444635
4421.0,0.476238,0.891955,-0.427673
4422.0,0.470704,0.897566,-0.41056
4423.0,0.465151,0.903036,-0.3933
4424.0,0.45958,0.908362,-0.375901
4425.0,0.45399,0.913545,-0.358368
4426.0,0.448383,0.918584,-0.340708
4427.0,0.442758,0.923478,-0.322927
4428.0,0.437116,0.928226,-0.305031
4429.0,0.431456,0.932828,-0.287026
4430.0,0.425779,0.937282,-0.26892
4431.0,0.420086,0.941588,-0.250718
4432.0,0.414376,0.945746,-0.232427
4433.0,0.408649,0.949754,-0.214053
4434.0,0.402906,0.953612,-0.195604
4435.0,0.397148,0.957319,-0.177085
4436.0,0.391374,0.960876,-0.158503
4437.0,0.385584,0.964281,-0.139864
4438.0,0.379779,0.967533,-0.121176
4439.0,0.373959,0.970633,-0.102445
4440.0,0.368125,0.973579,-0.083678
4441.0,0.362275,0.976371,-0.064881
4442.0,0.356412,0.97901,-0.04606
4443.0,0.350534,0.981494,-0.027224
4444.0,0.344643,0.983823,-0.008377
4445.0,0.338738,0.985996,0.010472
4446.0,0.33282,0.988014,0.029317
4447.0,0.326888,0.989876,0.048152
4448.0,0.320944,0.991581,0.06697
4449.0,0.314987,0.99313,0.085765
4450.0,0.309017,0.994522,0.104528
4451.0,0.303035,0.995757,0.123255
4452.0,0.297042,0.996835,0.141938
4453.0,0.291036,0.997755,0.16057
4454.0,0.285019,0.998518,0.179146
4455.0,0.278991,0.999123,0.197657
4456.0,0.272952,0.99957,0.216099
4457.0,0.266902,0.99986,0.234463
4458.0,0.260842,0.999991,0.252745
4459.0,0.254771,0.999965,0.270936
4460.0,0.24869,0.999781,0.289032
4461.0,0.242599,0.999439,0.307024
4462.0,0.236499,0.998939,0.324908
4463.0,0.230389,0.998281,0.342676
4464.0,0.224271,0.997466,0.360322
4465.0,0.218143,0.996493,0.377841
4466.0,0.212007,0.995363,0.395225
4467.0,0.205863,0.994075,0.412469
4468.0,0.19971,0.992631,0.429566
4469.0,0.193549,0.99103,0.44651
4470.0,0.187381,0.989272,0.463296
4471.0,0.181206,0.987359,0.479917
4472.0,0.175023,0.985289,0.496368
4473.0,0.168833,0.983064,0.512642
4474.0,0.162637,0.980683,0.528735
4475.0,0.156434,0.978148,0.544639
4476.0,0.150226,0.975458,0.56035
4477.0,0.144011,0.972614,0.575862
4478.0,0.13779,0.969616,0.591169
4479.0,0.131564,0.966466,0.606266
4480.0,0.125333,0.963163,0.621148
4481.0,0.119097,0.959707,0.635809
4482.0,0.112856,0.9561,0.650244
4483.0,0.106611,0.952343,0.664448
4484.0,0.100362,0.948434,0.678416
4485.0,0.094108,0.944376,0.692143
4486.0,0.087851,0.940169,0.705624
4487.0,0.081591,0.935814,0.718855
4488.0,0.075327,0.93131,0.73183
4489.0,0.06906,0.92666,0.744545
4490.0,0.062791,0.921863,0.756995
4491.0,0.056519,0.916921,0.769177
4492.0,0.050244,0.911834,0.781085
4493.0,0.043968,0.906603,0.792715
4494.0,0.03769,0.901228,0.804064
4495.0,0.031411,0.895712,0.815128
4496.0,0.02513,0.890054,0.825902
4497.0,0.018848,0.884255,0.836382
4498.0,0.012566,0.878317,0.846565
4499.0,0.006283,0.87224,0.856447
4500.0,0.0,0.866025,0.866025
4501.0,-0.006283,0.859674,0.875296
4502.0,-0.012566,0.853187,0.884255
4503.0,-0.018848,0.846565,0.8929
4504.0,-0.02513,0.839809,0.901228
4505.0,-0.031411,0.832921,0.909236
4506.0,-0.03769,0.825902,0.916921
4507.0,-0.043968,0.818751,0.92428
4508.0,-0.050244,0.811472,0.93131
4509.0,-0.056519,0.804064,0.93801
4510.0,-0.062791,0.79653,0.944376
4511.0,-0.06906,0.78887,0.950407
4512.0,-0.075327,0.781085,0.9561
4513.0,-0.081591,0.773177,0.961454
4514.0,-0.087851,0.765146,0.966466
4515.0,-0.094108,0.756995,0.971134
4516.0,-0.100362,0.748724,0.975458
4517.0,-0.106611,0.740335,0.979435
4518.0,-0.112856,0.73183,0.983064
4519.0,-0.119097,0.723208,0.986343
4520.0,-0.125333,0.714473,0.989272
4521.0,-0.131564,0.705624,0.99185
4522.0,-0.13779,0.696664,0.994075
4523.0,-0.144011,0.687595,0.995947
4524.0,-0.150226,0.678416,0.997466
4525.0,-0.156434,0.669131,0.99863
4526.0,-0.162637,0.659739,0.999439
4527.0,-0.168833,0.650244,0.999893
4528.0,-0.175023,0.640646,0.999991
4529.0,-0.181206,0.630947,0.999735
4530.0,-0.187381,0.621148,0.999123
4531.0,-0.193549,0.611251,0.998156
4532.0,-0.19971,0.601257,0.996835
4533.0,-0.205863,0.591169,0.995159
4534.0,-0.212007,0.580987,0.99313
4535.0,-0.218143,0.570714,0.990748
4536.0,-0.224271,0.56035,0.988014
4537.0,-0.230389,0.549898,0.984929
4538.0,-0.236499,0.539359,0.981494
4539.0,-0.242599,0.528735,0.97771
4540.0,-0.24869,0.518027,0.973579
4541.0,-0.254771,0.507238,0.969102
4542.0,-0.260842,0.496368,0.964281
4543.0,-0.266902,0.48542,0.959117
4544.0,-0.272952,0.474396,0.953612
4545.0,-0.278991,0.463296,0.947768
4546.0,-0.285019,0.452123,0.941588
4547.0,-0.291036,0.440879,0.935073
4548.0,-0.297042,0.429566,0.928226
4549.0,-0.303035,0.418184,0.92105
4550.0,-0.309017,0.406737,0.913545
4551.0,-0.314987,0.395225,0.905717
4552.0,-0.320944,0.383651,0.897566
4553.0,-0.326888,0.372016,0.889097
4554.0,-0.33282,0.360322,0.880312
4555.0,-0.338738,0.348572,0.871214
4556.0,-0.344643,0.336767,0.861806
4557.0,-0.350534,0.324908,0.852093
4558.0,-0.356412,0.312998,0.842076
4559.0,-0.362275,0.301039,0.83176
4560.0,-0.368125,0.289032,0.821149
4561.0,-0.373959,0.276979,0.810246
4562.0,-0.379779,0.264883,0.799055
4563.0,-0.385584,0.252745,0.787581
4564.0,-0.391374,0.240567,0.775826
4565.0,-0.397148,0.228351,0.763796
4566.0,-0.402906,0.216099,0.751494
4567.0,-0.408649,0.203813,0.738926
4568.0,-0.414376,0.191494,0.726095
4569.0,-0.420086,0.179146,0.713006
4570.0,-0.425779,0.166769,0.699663
4571.0,-0.431456,0.154366,0.686072
4572.0,-0.437116,0.141938,0.672238
4573.0,-0.442758,0.129488,0.658164
4574.0,-0.448383,0.117017,0.643857
4575.0,-0.45399,0.104528,0.62932
4576.0,-0.45958,0.092023,0.614561
4577.0,-0.465151,0.079503,0.599582
4578.0,-0.470704,0.06697,0.584391
4579.0,-0.476238,0.054427,0.568993
4580.0,-0.481754,0.041876,0.553392
4581.0,-0.48725,0.029317,0.537594
4582.0,-0.492727,0.016754,0.521605
4583.0,-0.498185,0.004189,0.505431
4584.0,-0.503623,-0.008377,0.489078
4585.0,-0.509041,-0.020942,0.472551
4586.0,-0.51444,-0.033504,0.455856
4587.0,-0.519817,-0.04606,0.438999
4588.0,-0.525175,-0.058609,0.421985
4589.0,-0.530511,-0.071149,0.404822
4590.0,-0.535827,-0.083678,0.387516
4591.0,-0.541121,-0.096193,0.370071
4592.0,-0.546394,-0.108693,0.352495
4593.0,-0.551646,-0.121176,0.334794
4594.0,-0.556876,-0.13364,0.316974
4595.0,-0.562083,-0.146083,0.299041
4596.0,-0.567269,-0.158503,0.281002
4597.0,-0.572432,-0.170897,0.262863
4598.0,-0.577573,-0.183265,0.244631
4599.0,-0.58269,-0.195604,0.226311
4600.0,-0.587785,-0.207912,0.207912
4601.0,-0.592857,-0.220187,0.189438
4602.0,-0.597905,-0.232427,0.170897
4603.0,-0.60293,-0.244631,0.152296
4604.0,-0.60793,-0.256795,0.13364
4605.0,-0.612907,-0.26892,0.114937
4606.0,-0.61786,-0.281002,0.096193
4607.0,-0.622788,-0.293039,0.077415
4608.0,-0.627691,-0.305031,0.058609
4609.0,-0.63257,-0.316974,0.039783
4610.0,-0.637424,-0.328867,0.020942
4611.0,-0.642253,-0.340708,0.002094
4612.0,-0.647056,-0.352495,-0.016754
4613.0,-0.651834,-0.364227,-0.035597
4614.0,-0.656586,-0.375901,-0.054427
4615.0,-0.661312,-0.387516,-0.073238
4616.0,-0.666012,-0.399069,-0.092023
4617.0,-0.670686,-0.41056,-0.110775
4618.0,-0.675333,-0.421985,-0.129488
4619.0,-0.679953,-0.433345,-0.148155
4620.0,-0.684547,-0.444635,-0.166769
4621.0,-0.689114,-0.455856,-0.185324
4622.0,-0.693653,-0.467004,-0.203813
4623.0,-0.698165,-0.478079,-0.222229
4624.0,-0.70265,-0.489078,-0.240567
4625.0,-0.707107,-0.5,-0.258819
4626.0,-0.711536,-0.510843,-0.276979
4627.0,-0.715936,-0.521605,-0.295041
4628.0,-0.720309,-0.532285,-0.312998
4629.0,-0.724653,-0.542881,-0.330844
4630.0,-0.728969,-0.553392,-0.348572
4631.0,-0.733255,-0.563814,-0.366176
4632.0,-0.737513,-0.574148,-0.383651
4633.0,-0.741742,-0.584391,-0.400989
4634.0,-0.745941,-0.594542,-0.418184
4635.0,-0.750111,-0.604599,-0.435231
4636.0,-0.754251,-0.614561,-0.452123
4637.0,-0.758362,-0.624425,-0.468855
4638.0,-0.762443,-0.634191,-0.48542
4639.0,-0.766493,-0.643857,-0.501813
4640.0,-0.770513,-0.653421,-0.518027
4641.0,-0.774503,-0.662881,-0.534057
4642.0,-0.778462,-0.672238,-0.549898
4643.0,-0.782391,-0.681488,-0.565543
4644.0,-0.786288,-0.69063,-0.580987
4645.0,-0.790155,-0.699663,-0.596225
4646.0,-0.79399,-0.708586,-0.611251
4647.0,-0.797794,-0.717397,-0.62606
4648.0,-0.801567,-0.726095,-0.640646
4649.0,-0.805308,-0.734678,-0.655005
4650.0,-0.809017,-0.743145,-0.669131
4651.0,-0.812694,-0.751494,-0.683019
4652.0,-0.816339,-0.759725,-0.696664
4653.0,-0.819952,-0.767836,-0.710062
4654.0,-0.823533,-0.775826,-0.723208
4655.0,-0.827081,-0.783693,-0.736097
4656.0,-0.830596,-0.791437,-0.748724
4657.0,-0.834078,-0.799055,-0.761086
4658.0,-0.837528,-0.806548,-0.773177
4659.0,-0.840945,-0.813913,-0.784993
4660.0,-0.844328,-0.821149,-0.79653
4661.0,-0.847678,-0.828256,-0.807784
4662.0,-0.850994,-0.835232,-0.818751
4663.0,-0.854277,-0.842076,-0.829428
4664.0,-0.857527,-0.848787,-0.839809
4665.0,-0.860742,-0.855364,-0.849893
4666.0,-0.863923,-0.861806,-0.859674
4667.0,-0.867071,-0.868112,-0.86915
4668.0,-0.870184,-0.874281,-0.878317
4669.0,-0.873262,-0.880312,-0.887172
4670.0,-0.876307,-0.886204,-0.895712
4671.0,-0.879316,-0.891955,-0.903933
4672.0,-0.882291,-0.897566,-0.911834
4673.0,-0.885231,-0.903036,-0.91941
4674.0,-0.888136,-0.908362,-0.92666
4675.0,-0.891007,-0.913545,-0.93358
4676.0,-0.893841,-0.918584,-0.940169
4677.0,-0.896641,-0.923478,-0.946424
4678.0,-0.899405,-0.928226,-0.952343
4679.0,-0.902134,-0.932828,-0.957923
4680.0,-0.904827,-0.937282,-0.963163
4681.0,-0.907484,-0.941588,-0.96806
4682.0,-0.910106,-0.945746,-0.972614
4683.0,-0.912692,-0.949754,-0.976822
4684.0,-0.915241,-0.953612,-0.980683
4685.0,-0.917755,-0.957319,-0.984196
4686.0,-0.920232,-0.960876,-0.987359
4687.0,-0.922673,-0.964281,-0.990171
4688.0,-0.925077,-0.967533,-0.992631
4689.0,-0.927445,-0.970633,-0.994739
4690.0,-0.929776,-0.973579,-0.996493
4691.0,-0.932071,-0.976371,-0.997893
4692.0,-0.934329,-0.97901,-0.998939
4693.0,-0.93655,-0.981494,-0.999629
4694.0,-0.938734,-0.983823,-0.999965
4695.0,-0.940881,-0.985996,-0.999945
4696.0,-0.942991,-0.988014,-0.99957
4697.0,-0.945063,-0.989876,-0.99884
4698.0,-0.947098,-0.991581,-0.997755
4699.0,-0.949096,-0.99313,-0.996315
4700.0,-0.951057,-0.994522,-0.994522
4701.0,-0.952979,-0.995757,-0.992375
4702.0,-0.954865,-0.996835,-0.989876
4703.0,-0.956712,-0.997755,-0.987024
4704.0,-0.958522,-0.998518,-0.983823
4705.0,-0.960294,-0.999123,-0.980271
4706.0,-0.962028,-0.99957,-0.976371
4707.0,-0.963724,-0.99986,-0.972125
4708.0,-0.965382,-0.999991,-0.967533
4709.0,-0.967001,-0.999965,-0.962597
4710.0,-0.968583,-0.999781,-0.957319
4711.0,-0.970127,-0.999439,-0.951702
4712.0,-0.971632,-0.998939,-0.945746
4713.0,-0.973099,-0.998281,-0.939454
4714.0,-0.974527,-0.997466,-0.932828
4715.0,-0.975917,-0.996493,-0.925871
4716.0,-0.977268,-0.995363,-0.918584
4717.0,-0.978581,-0.994075,-0.910972
4718.0,-0.979855,-0.992631,-0.903036
4719.0,-0.981091,-0.99103,-0.894779
4720.0,-0.982287,-0.989272,-0.886204
4721.0,-0.983445,-0.987359,-0.877314
4722.0,-0.984564,-0.985289,-0.868112
4723.0,-0.985645,-0.983064,-0.858602
4724.0,-0.986686,-0.980683,-0.848787
4725.0,-0.987688,-0.978148,-0.838671
4726.0,-0.988652,-0.975458,-0.828256
4727.0,-0.989576,-0.972614,-0.817547
4728.0,-0.990461,-0.969616,-0.806548
4729.0,-0.991308,-0.966466,-0.795262
4730.0,-0.992115,-0.963163,-0.783693
4731.0,-0.992883,-0.959707,-0.771847
4732.0,-0.993611,-0.9561,-0.759725
4733.0,-0.994301,-0.952343,-0.747334
4734.0,-0.994951,-0.948434,-0.734678
4735.0,-0.995562,-0.944376,-0.72176
4736.0,-0.996134,-0.940169,-0.708586
4737.0,-0.996666,-0.935814,-0.69516
4738.0,-0.997159,-0.93131,-0.681488
4739.0,-0.997613,-0.92666,-0.667573
4740.0,-0.998027,-0.921863,-0.653421
4741.0,-0.998402,-0.916921,-0.639036
4742.0,-0.998737,-0.911834,-0.624425
4743.0,-0.999033,-0.906603,-0.609592
4744.0,-0.999289,-0.901228,-0.594542
4745.0,-0.999507,-0.895712,-0.579281
