时间戳,输入,输出
213170.0,-0.947255,0.000529
213180.0,-0.383476,0.000228
213190.0,0.441832,-0.000227
213200.0,0.965935,-0.000528
213210.0,0.831038,-0.000468
213220.0,0.128828,-8.9e-05
213230.0,-0.661482,0.000351
213240.0,-0.999991,0.00055
213250.0,-0.65505,0.000374
213260.0,0.13788,-5.8e-05
213270.0,0.836622,-0.00045
213280.0,0.962898,-0.000534
213290.0,0.429902,-0.000252
213300.0,-0.397665,0.000202
213310.0,-0.952859,0.000517
213320.0,-0.854881,0.000478
213330.0,-0.170539,0.000111
213340.0,0.63094,-0.000332
213350.0,0.999432,-0.000547
213360.0,0.681605,-0.000386
213370.0,-0.104586,3.9e-05
213380.0,-0.819023,0.000438
213390.0,-0.970371,0.000535
213400.0,-0.454169,0.000264
213410.0,0.374707,-0.000188
213420.0,0.945718,-0.00051
213430.0,0.865367,-0.000481
213440.0,0.188634,-0.00012
213450.0,-0.618267,0.000323
213460.0,-0.99886,0.000543
213470.0,-0.690261,0.000389
213480.0,0.094907,-3.4e-05
213490.0,0.814662,-0.000433
213500.0,0.971659,-0.000533
213510.0,0.457036,-0.000264
213520.0,-0.373732,0.000187
213530.0,-0.946081,0.000508
213540.0,-0.863714,0.000478
213550.0,-0.183269,0.000117
213560.0,0.624248,-0.000325
213570.0,0.99928,-0.000541
213580.0,0.681545,-0.000382
213590.0,-0.108983,4.1e-05
213600.0,-0.82402,0.000436
213610.0,-0.967121,0.000528
213620.0,-0.438553,0.000253
213630.0,0.394824,-0.000197
213640.0,0.95389,-0.00051
213650.0,0.849688,-0.000468
213660.0,0.154316,-0.000101
213670.0,-0.648583,0.000337
213680.0,-0.999991,0.000539
213690.0,-0.654834,0.000366
213700.0,0.146756,-6.2e-05
213710.0,0.84616,-0.000446
213720.0,0.955458,-0.00052
213730.0,0.398023,-0.00023
213740.0,-0.437381,0.00022
213750.0,-0.967444,0.000516
213760.0,-0.821606,0.000451
213770.0,-0.101408,7.2e-05
213780.0,0.689832,-0.000358
213790.0,0.998569,-0.000537
213800.0,0.608415,-0.00034
213810.0,-0.207847,9.4e-05
213820.0,-0.878641,0.000463
213830.0,-0.93375,0.000506
213840.0,-0.334165,0.000195
213850.0,0.499924,-0.000253
213860.0,0.983329,-0.000523
213870.0,0.776456,-0.000426
213880.0,0.024191,-3e-05
213890.0,-0.745199,0.000387
213900.0,-0.990866,0.000531
213910.0,-0.539722,0.000303
213920.0,0.291236,-0.000139
213930.0,0.917339,-0.000482
213940.0,0.89757,-0.000486
213950.0,0.245468,-0.000147
213960.0,-0.579749,0.000295
213970.0,-0.996325,0.000529
213980.0,-0.710162,0.00039
213990.0,0.077217,-2.4e-05
214000.0,0.810213,-0.000421
214010.0,0.971067,-0.00052
214020.0,0.445772,-0.000252
214030.0,-0.394739,0.000194
214040.0,-0.956221,0.000502
214050.0,-0.841238,0.000455
214060.0,-0.130772,8.6e-05
214070.0,0.672419,-0.000344
214080.0,0.99937,-0.00053
214090.0,0.618066,-0.000341
214100.0,-0.20155,9e-05
214110.0,-0.878331,0.000456
214120.0,-0.931898,0.000499
214130.0,-0.323845,0.000187
214140.0,0.514334,-0.000257
214150.0,0.987172,-0.000518
214160.0,0.758311,-0.000411
214170.0,-0.009904,-1.2e-05
214180.0,-0.771202,0.000396
214190.0,-0.983672,0.000521
214200.0,-0.49568,0.000276
214210.0,0.345533,-0.000166
214220.0,0.940613,-0.000489
214230.0,0.865092,-0.000463
214240.0,0.172441,-0.000107
214250.0,-0.643391,0.000325
214260.0,-1.0,0.000525
214270.0,-0.642391,0.00035
214280.0,0.174321,-7.5e-05
214290.0,0.86655,-0.000446
214300.0,0.939138,-0.000498
214310.0,0.339776,-0.000194
214320.0,-0.502904,0.000249
214330.0,-0.985584,0.000513
214340.0,-0.762238,0.00041
214350.0,0.007474,1.3e-05
214360.0,0.771957,-0.000393
214370.0,0.982796,-0.000517
214380.0,0.488348,-0.00027
214390.0,-0.356808,0.000171
214400.0,-0.945815,0.000488
214410.0,-0.85526,0.000455
214420.0,-0.149836,9.5e-05
214430.0,0.66347,-0.000333
214440.0,0.999529,-0.000521
214450.0,0.616145,-0.000334
214460.0,-0.211018,9.4e-05
214470.0,-0.886291,0.000453
214480.0,-0.922867,0.000486
214490.0,-0.29399,0.000169
214500.0,0.547073,-0.00027
214510.0,0.993456,-0.000514
214520.0,0.722628,-0.000386
214530.0,-0.070215,2e-05
214540.0,-0.812451,0.000412
214550.0,-0.967456,0.000506
214560.0,-0.422769,0.000234
214570.0,0.427911,-0.000207
214580.0,0.968978,-0.000497
214590.0,0.808412,-0.000428
214600.0,0.062124,-4.9e-05
214610.0,-0.729318,0.000366
214620.0,-0.992045,0.000514
214630.0,-0.53515,0.00029
214640.0,0.310207,-0.000144
214650.0,0.930476,-0.000474
214660.0,0.874974,-0.000459
214670.0,0.183631,-0.000111
214680.0,-0.641328,0.000318
214690.0,-0.999979,0.000515
214700.0,-0.631079,0.000337
214710.0,0.19727,-8.5e-05
214720.0,0.882095,-0.000446
214730.0,0.92437,-0.000481
214740.0,0.292898,-0.000166
214750.0,-0.552259,0.00027
214760.0,-0.99468,0.000509
214770.0,-0.711237,0.000376
214780.0,0.091552,-3.1e-05
214790.0,0.827602,-0.000415
214800.0,0.958993,-0.000496
214810.0,0.389308,-0.000214
214820.0,-0.465209,0.000224
214830.0,-0.979472,0.000498
214840.0,-0.776826,0.000407
214850.0,-0.005248,1.9e-05
214860.0,0.770304,-0.000383
214870.0,0.981378,-0.000504
214880.0,0.47286,-0.000256
214890.0,-0.382632,0.00018
214900.0,-0.957447,0.000484
214910.0,-0.829373,0.000432
214920.0,-0.092066,6.3e-05
214930.0,0.713019,-0.000352
214940.0,0.994044,-0.000508
214950.0,0.544003,-0.00029
214960.0,-0.306395,0.000141
214970.0,-0.93139,0.000468
214980.0,-0.870574,0.00045
214990.0,-0.168345,0.000101
215000.0,0.658083,-0.000322
215010.0,0.999384,-0.000508
215020.0,0.603487,-0.000319
215030.0,-0.237866,0.000105
215040.0,-0.903731,0.000451
215050.0,-0.902156,0.000464
215060.0,-0.233906,0.000134
215070.0,0.607381,-0.000295
215080.0,0.99958,-0.000505
215090.0,0.652223,-0.000342
215100.0,-0.178,7.4e-05
215110.0,-0.87654,0.000435
215120.0,-0.925779,0.000473
215130.0,-0.288834,0.000161
215140.0,0.562394,-0.00027
215150.0,0.996555,-0.000501
215160.0,0.691184,-0.00036
215170.0,-0.127428,4.8e-05
215180.0,-0.851523,0.00042
215190.0,-0.942955,0.00048
215200.0,-0.333374,0.000183
215210.0,0.524257,-0.00025
215220.0,0.991943,-0.000496
215230.0,0.721308,-0.000373
215240.0,-0.086542,2.8e-05
215250.0,-0.830049,0.000408
215260.0,-0.954996,0.000484
215270.0,-0.367847,0.000199
215280.0,0.493813,-0.000234
215290.0,0.987074,-0.000492
215300.0,0.74343,-0.000383
215310.0,-0.055566,1.2e-05
215320.0,-0.81317,0.000398
215330.0,-0.962974,0.000486
215340.0,-0.392573,0.000211
215350.0,0.471662,-0.000222
215360.0,0.98297,-0.000488
215370.0,0.758231,-0.000389
215380.0,-0.034617,2e-06
215390.0,-0.80165,0.00039
215400.0,-0.967692,0.000486
215410.0,-0.407825,0.000217
215420.0,0.458204,-0.000214
215430.0,0.98035,-0.000485
215440.0,0.766202,-0.000391
215450.0,-0.023753,-4e-06
215460.0,-0.795981,0.000386
215470.0,-0.969673,0.000485
215480.0,-0.413783,0.00022
215490.0,0.453675,-0.000211
215500.0,0.979624,-0.000483
215510.0,0.767612,-0.00039
215520.0,-0.023002,-4e-06
215530.0,-0.796401,0.000385
215540.0,-0.969147,0.000484
215550.0,-0.410512,0.000217
215560.0,0.458159,-0.000213
215570.0,0.980906,-0.000482
215580.0,0.762502,-0.000387
215590.0,-0.032382,1e-06
215600.0,-0.802906,0.000387
215610.0,-0.966047,0.000481
215620.0,-0.397953,0.00021
215630.0,0.4716,-0.000219
215640.0,0.984005,-0.000482
215650.0,0.750679,-0.00038
215660.0,-0.051898,1e-05
215670.0,-0.815237,0.000392
215680.0,-0.960007,0.000477
215690.0,-0.375925,0.000199
215700.0,0.493793,-0.000229
215710.0,0.988424,-0.000483
215720.0,0.73172,-0.00037
215730.0,-0.081531,2.5e-05
215740.0,-0.832881,0.0004
215750.0,-0.950369,0.000471
215760.0,-0.344149,0.000183
215770.0,0.52436,-0.000244
215780.0,0.993357,-0.000485
215790.0,0.704993,-0.000356
215800.0,-0.121207,4.4e-05
215810.0,-0.855043,0.00041
215820.0,-0.936188,0.000463
215830.0,-0.302275,0.000162
215840.0,0.562722,-0.000262
215850.0,0.997678,-0.000486
215860.0,0.669687,-0.000338
215870.0,-0.170749,6.8e-05
215880.0,-0.880623,0.000422
215890.0,-0.916252,0.000452
215900.0,-0.24994,0.000136
215910.0,0.608044,-0.000284
215920.0,0.999942,-0.000486
215930.0,0.624857,-0.000316
215940.0,-0.229818,9.7e-05
215950.0,-0.908189,0.000435
215960.0,-0.889111,0.000439
215970.0,-0.18683,0.000105
215980.0,0.659189,-0.000309
215990.0,0.998386,-0.000485
216000.0,0.569484,-0.000288
216010.0,-0.297834,0.00013
216020.0,-0.935945,0.000448
216030.0,-0.853121,0.000421
216040.0,-0.11277,6.9e-05
216050.0,0.714653,-0.000335
216060.0,0.990945,-0.000481
216070.0,0.502563,-0.000256
216080.0,-0.373895,0.000167
216090.0,-0.961712,0.00046
216100.0,-0.80651,0.000398
216110.0,-0.027827,2.8e-05
216120.0,0.772503,-0.000363
216130.0,0.975284,-0.000473
216140.0,0.423206,-0.000217
216150.0,-0.456674,0.000207
216160.0,-0.982918,0.00047
216170.0,-0.747468,0.000369
216180.0,0.06757,-1.8e-05
216190.0,0.830328,-0.000391
216200.0,0.948863,-0.00046
216210.0,0.330771,-0.000173
216220.0,-0.544325,0.000249
216230.0,-0.996615,0.000477
216240.0,-0.674266,0.000334
216250.0,0.172497,-6.8e-05
216260.0,0.885193,-0.000417
216270.0,0.909021,-0.000441
216280.0,0.225019,-0.000122
216290.0,-0.634385,0.000292
216300.0,-0.999526,0.000478
216310.0,-0.585418,0.000292
216320.0,0.285389,-0.000122
216330.0,0.933635,-0.000441
216340.0,0.853118,-0.000415
216350.0,0.106292,-6.5e-05
216360.0,-0.723706,0.000335
216370.0,-0.988131,0.000473
216380.0,-0.479865,0.000241
216390.0,0.403906,-0.000179
216400.0,0.971689,-0.000459
216410.0,0.778712,-0.00038
216420.0,-0.024305,-3e-06
216430.0,-0.808404,0.000376
216440.0,-0.95882,0.00046
216450.0,-0.3572,0.000183
216460.0,0.524811,-0.000237
216470.0,0.994971,-0.000471
216480.0,0.683789,-0.000335
216490.0,-0.1647,6.4e-05
216500.0,-0.883864,0.000412
216510.0,-0.908095,0.000436
216520.0,-0.21792,0.000117
216530.0,0.64388,-0.000294
216540.0,0.998838,-0.000473
216550.0,0.567045,-0.00028
216560.0,-0.311682,0.000134
216570.0,-0.944822,0.000441
216580.0,-0.832852,0.000401
216590.0,-0.063684,4.4e-05
216600.0,0.755881,-0.000347
216610.0,0.978623,-0.000464
216620.0,0.428208,-0.000215
216630.0,-0.460761,0.000204
216640.0,-0.985522,0.000461
216650.0,-0.730724,0.000354
216660.0,0.102436,-3.4e-05
216670.0,0.854624,-0.000394
216680.0,0.929975,-0.000442
216690.0,0.268378,-0.00014
216700.0,-0.606092,0.000273
216710.0,-0.999994,0.000469
216720.0,-0.600497,0.000293
216730.0,0.275743,-0.000116
216740.0,0.933144,-0.000432
216750.0,0.849281,-0.000405
216760.0,0.090375,-5.6e-05
216770.0,-0.740516,0.000337
216780.0,-0.982456,0.000462
216790.0,-0.442554,0.00022
216800.0,0.44979,-0.000198
216810.0,0.984008,-0.000457
216820.0,0.734191,-0.000352
216830.0,-0.100968,3.3e-05
216840.0,-0.855734,0.000392
216850.0,-0.927842,0.000438
216860.0,-0.259333,0.000134
216870.0,0.616378,-0.000276
216880.0,0.9998,-0.000466
216890.0,0.584192,-0.000283
216900.0,-0.298598,0.000125
216910.0,-0.94267,0.000434
216920.0,-0.83245,0.000395
216930.0,-0.055738,4e-05
216940.0,0.765742,-0.000346
216950.0,0.973764,-0.000455
216960.0,0.401207,-0.000199
216970.0,-0.493203,0.000216
216980.0,-0.992046,0.000458
216990.0,-0.694682,0.000332
217000.0,0.160568,-6.1e-05
217010.0,0.886962,-0.000404
217020.0,0.900621,-0.000423
217030.0,0.190145,-0.000102
217040.0,-0.673394,0.000301
217050.0,-0.995172,0.000461
217060.0,-0.515815,0.00025
217070.0,0.379064,-0.000162
217080.0,0.968651,-0.000443
217090.0,0.777499,-0.000367
217100.0,-0.040697,5e-06
217110.0,-0.826189,0.000373
217120.0,-0.944959,0.00044
217130.0,-0.300711,0.000152
217140.0,0.586561,-0.000259
217150.0,0.999934,-0.00046
217160.0,0.60491,-0.000289
217170.0,-0.279464,0.000115
217180.0,-0.937835,0.000426
217190.0,-0.837086,0.000392
217200.0,-0.058368,4.1e-05
217210.0,0.767766,-0.000343
217220.0,0.97169,-0.000449
217230.0,0.387671,-0.00019
217240.0,-0.51095,0.000222
217250.0,-0.995014,0.000454
217260.0,-0.671232,0.000317
217270.0,0.197855,-7.7e-05
217280.0,0.906291,-0.000408
217290.0,0.878015,-0.000408
217300.0,0.135594,-7.5e-05
217310.0,-0.717278,0.000318
217320.0,-0.986384,0.000452
217330.0,-0.452223,0.000218
217340.0,0.450469,-0.000193
217350.0,0.986131,-0.000447
217360.0,0.717746,-0.000336
217370.0,-0.136211,4.9e-05
217380.0,-0.879136,0.000393
217390.0,-0.904378,0.000417
217400.0,-0.190899,0.0001
217410.0,0.678692,-0.000298
217420.0,0.99357,-0.000453
217430.0,0.495879,-0.000237
217440.0,-0.407632,0.000173
217450.0,-0.977609,0.00044
217460.0,-0.747089,0.000348
217470.0,0.095538,-3e-05
217480.0,0.859993,-0.000383
217490.0,0.919399,-0.000421
217500.0,0.224612,-0.000115
217510.0,-0.654617,0.000286
217520.0,-0.996531,0.000452
217530.0,-0.519978,0.000246
217540.0,0.383927,-0.000161
217550.0,0.972359,-0.000436
217560.0,0.761197,-0.000352
217570.0,-0.07629,2.1e-05
217580.0,-0.851113,0.000377
217590.0,-0.92519,0.000422
217600.0,-0.237086,0.00012
217610.0,0.646527,-0.000281
217620.0,0.997201,-0.00045
217630.0,0.525363,-0.000248
217640.0,-0.380094,0.000158
217650.0,-0.971896,0.000434
217660.0,-0.761072,0.00035
217670.0,0.078645,-2.2e-05
217680.0,0.853484,-0.000376
217690.0,0.922625,-0.000419
217700.0,0.228453,-0.000115
217710.0,-0.654916,0.000283
217720.0,-0.996126,0.000447
217730.0,-0.512202,0.000241
217740.0,0.396285,-0.000165
217750.0,0.976354,-0.000434
217760.0,0.746673,-0.000343
217770.0,-0.102639,3.3e-05
217780.0,-0.866878,0.000381
217790.0,-0.911282,0.000412
217800.0,-0.198537,0.000102
217810.0,0.679347,-0.000293
217820.0,0.992441,-0.000444
217830.0,0.479943,-0.000225
217840.0,-0.432084,0.000181
217850.0,-0.984485,0.000436
217860.0,-0.716904,0.000328
217870.0,0.148149,-5.3e-05
217880.0,0.889825,-0.00039
217890.0,0.889453,-0.000401
217900.0,0.146912,-7.8e-05
217910.0,-0.718383,0.00031
217920.0,-0.983876,0.000439
217930.0,-0.427405,0.000201
217940.0,0.486392,-0.000204
217950.0,0.993617,-0.000439
217960.0,0.669717,-0.000306
217970.0,-0.214719,8.2e-05
217980.0,-0.919519,0.000402
217990.0,-0.854229,0.000385
218000.0,-0.073112,4.5e-05
218010.0,0.769419,-0.000332
218020.0,0.966784,-0.00043
218030.0,0.353013,-0.000168
218040.0,-0.557172,0.000235
218050.0,-0.999613,0.000441
218060.0,-0.602339,0.000276
218070.0,0.301242,-0.00012
218080.0,0.951673,-0.000415
218090.0,0.801676,-0.000361
218100.0,-0.022985,-3e-06
218110.0,-0.828424,0.000357
218120.0,-0.936245,0.000416
218130.0,-0.255191,0.000125
218140.0,0.641088,-0.000272
218150.0,0.996858,-0.000439
218160.0,0.511647,-0.000236
218170.0,-0.405493,0.000166
218180.0,-0.980375,0.000427
218190.0,-0.727161,0.000327
218200.0,0.140633,-4.9e-05
218210.0,0.889659,-0.000384
218220.0,0.886292,-0.000394
218230.0,0.132943,-7.1e-05
218240.0,-0.733067,0.000312
218250.0,-0.978363,0.00043
218260.0,-0.394749,0.000184
218270.0,0.523561,-0.000218
218280.0,0.998033,-0.000435
218290.0,0.625887,-0.000283
218300.0,-0.27752,0.000109
218310.0,-0.94543,0.000408
218320.0,-0.810355,0.00036
218330.0,0.013383,7e-06
218340.0,0.825872,-0.000352
218350.0,0.936061,-0.000412
218360.0,0.249786,-0.000121
218370.0,-0.649226,0.000273
218380.0,-0.995489,0.000434
218390.0,-0.493678,0.000225
218400.0,0.428989,-0.000175
218410.0,0.986002,-0.000426
218420.0,0.701985,-0.000313
218430.0,-0.181163,6.6e-05
218440.0,-0.909775,0.000389
218450.0,-0.86142,0.000379
218460.0,-0.076968,4.6e-05
218470.0,0.773403,-0.000327
218480.0,0.962465,-0.00042
218490.0,0.328075,-0.000154
218500.0,-0.587232,0.000244
218510.0,-0.99982,0.000432
218520.0,-0.555941,0.00025
218530.0,0.364476,-0.000146
218540.0,0.972528,-0.000416
218550.0,0.746461,-0.00033
218560.0,-0.12021,3.9e-05
218570.0,-0.883814,0.000375
218580.0,-0.888454,0.000388
218590.0,-0.129704,6.8e-05
218600.0,0.740656,-0.00031
218610.0,0.974213,-0.000422
218620.0,0.369662,-0.00017
218630.0,-0.553148,0.000227
218640.0,-0.999807,0.000429
218650.0,-0.585276,0.000261
218660.0,0.333703,-0.000131
218670.0,0.96512,-0.00041
218680.0,0.764197,-0.000335
218690.0,-0.096172,2.9e-05
218700.0,-0.873653,0.000368
218710.0,-0.89675,0.000389
218720.0,-0.14507,7.4e-05
218730.0,0.732116,-0.000305
218740.0,0.976363,-0.00042
218750.0,0.37601,-0.000172
218760.0,-0.549854,0.000224
218770.0,-0.999786,0.000426
218780.0,-0.583785,0.000259
218790.0,0.338161,-0.000133
218800.0,0.967089,-0.000409
218810.0,0.757368,-0.000331
218820.0,-0.10952,3.4e-05
218830.0,-0.881475,0.000369
218840.0,-0.888082,0.000383
218850.0,-0.123159,6.5e-05
218860.0,0.748922,-0.00031
218870.0,0.969951,-0.000415
218880.0,0.347286,-0.000159
218890.0,-0.577695,0.000235
218900.0,-0.999874,0.000424
218910.0,-0.551255,0.000244
218920.0,0.377764,-0.000149
218930.0,0.977624,-0.000412
218940.0,0.725008,-0.000315
218950.0,-0.160179,5.6e-05
218960.0,-0.905694,0.000378
218970.0,-0.860481,0.00037
218980.0,-0.063579,3.9e-05
218990.0,0.789008,-0.000326
219000.0,0.951895,-0.000406
219010.0,0.282213,-0.000131
219020.0,-0.634519,0.000258
219030.0,-0.995926,0.000421
219040.0,-0.485173,0.000215
219050.0,0.450743,-0.000179
219060.0,0.991715,-0.000416
219070.0,0.663138,-0.000288
219080.0,-0.247238,9.2e-05
219090.0,-0.940767,0.000391
219100.0,-0.808398,0.000347
219110.0,0.034073,-2e-06
219120.0,0.846731,-0.000349
219130.0,0.915129,-0.000389
219140.0,0.178683,-8.7e-05
219150.0,-0.715093,0.000291
219160.0,-0.979549,0.000413
219170.0,-0.381438,0.000171
219180.0,0.552806,-0.000221
219190.0,0.99997,-0.000418
219200.0,0.565493,-0.000246
219210.0,-0.367876,0.000143
219220.0,-0.976743,0.000406
219230.0,-0.723379,0.00031
219240.0,0.168932,-5.9e-05
219250.0,0.91211,-0.000376
219260.0,0.849116,-0.000361
219270.0,0.035196,-2.7e-05
219280.0,-0.809986,0.000331
219290.0,-0.938378,0.000395
219300.0,-0.23588,0.00011
219310.0,0.675678,-0.000272
219320.0,0.988573,-0.000413
219330.0,0.425047,-0.000188
219340.0,-0.515569,0.000204
219350.0,-0.998838,0.000414
219360.0,-0.595487,0.000257
219370.0,0.336777,-0.000129
219380.0,0.969964,-0.0004
219390.0,0.741092,-0.000315
219400.0,-0.146813,4.9e-05
219410.0,-0.904247,0.00037
219420.0,-0.857034,0.000361
219430.0,-0.046748,3.1e-05
219440.0,0.8053,-0.000326
219450.0,0.939866,-0.000393
219460.0,0.236575,-0.000109
219470.0,-0.677815,0.000271
219480.0,-0.987569,0.00041
219490.0,-0.415848,0.000182
219500.0,0.527309,-0.000208
219510.0,0.999525,-0.000412
219520.0,0.578486,-0.000248
219530.0,-0.359856,0.000137
219540.0,-0.976446,0.0004
219550.0,-0.719323,0.000304
219560.0,0.181822,-6.3e-05
219570.0,0.920255,-0.000374
219580.0,0.834233,-0.000349
219590.0,0.000393,-1.2e-05
219600.0,-0.833925,0.000336
219610.0,-0.920207,0.000382
219620.0,-0.180584,8.6e-05
219630.0,0.721299,-0.000288
219640.0,0.975379,-0.000402
219650.0,0.35295,-0.000155
219660.0,-0.586893,0.000231
219670.0,-0.999006,0.000409
219680.0,-0.512263,0.00022
219690.0,0.435689,-0.000168
219700.0,0.991413,-0.000404
219710.0,0.654003,-0.000276
219720.0,-0.272933,0.0001
219730.0,-0.9539,0.000386
219740.0,-0.774459,0.000323
219750.0,0.10394,-3.1e-05
219760.0,0.888627,-0.000357
219770.0,0.870789,-0.000361
219780.0,0.066085,-3.8e-05
219790.0,-0.79848,0.000318
219800.0,-0.941042,0.000387
219810.0,-0.232202,0.000106
219820.0,0.686921,-0.000271
219830.0,0.984154,-0.000402
219840.0,0.389873,-0.000169
219850.0,-0.557836,0.000217
219860.0,-0.999909,0.000406
219870.0,-0.53507,0.000227
219880.0,0.415384,-0.000158
219890.0,0.988883,-0.000399
219900.0,0.664355,-0.000278
219910.0,-0.26385,9.6e-05
219920.0,-0.95236,0.000382
219930.0,-0.774934,0.000321
219940.0,0.107509,-3.2e-05
219950.0,0.892237,-0.000355
219960.0,0.864689,-0.000355
219970.0,0.049496,-3.1e-05
219980.0,-0.810924,0.000321
219990.0,-0.93218,0.00038
220000.0,-0.203261,9.3e-05
220010.0,0.711229,-0.000279
220020.0,0.976631,-0.000396
220030.0,0.350209,-0.000152
220040.0,-0.596254,0.000231
220050.0,-0.997896,0.000402
220060.0,-0.487161,0.000206
220070.0,0.469278,-0.000179
220080.0,0.996408,-0.000399
220090.0,0.611387,-0.000254
220100.0,-0.333663,0.000123
220110.0,-0.973121,0.000388
220120.0,-0.720636,0.000297
220130.0,0.192754,-6.6e-05
220140.0,0.929438,-0.000368
220150.0,0.813158,-0.000332
220160.0,-0.049799,9e-06
220170.0,-0.867139,0.000341
220180.0,-0.8877,0.00036
220190.0,-0.092126,4.8e-05
220200.0,0.788301,-0.000308
220210.0,0.943494,-0.00038
220220.0,0.230179,-0.000103
220230.0,-0.695222,0.000269
